,Unnamed: 0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
726,727,1.0,35.0,4.0,1.0,3.0,1.0,0.0,6.0,75.6,53.1,12.6,0.0,23.0,6.0,0.0,6.0,1.8,97.0,3015.4,16.0,3.1,530.0,2.1,0.45,0.0,0.02,0.06,0.02,0.0,0.5,0.33,0.26,0.0,30.0,3.0,6.9,1.0,0.0,0.76,0.86,0
727,728,0.0,36.0,2.0,2.0,1.0,0.0,0.0,10.0,58.2,7.5,5.8,0.0,8.0,4.0,0.0,0.0,1.0,1.0,16.7,4.6,2.0,5.0,2.0,0.25,0.0,1.0,1.0,1.0,0.1,0.0,0.3,0.0,0.0,8.0,1.0,2.15,0.0,0.0,1.0,0.555,0
728,729,1.0,38.0,4.0,0.0,1.0,0.0,0.0,5.0,32.2,10.2,6.4,0.0,41.0,18.4,1.0,9.0,2.2,59.0,1289.6,10.2,2.8,200.0,2.4,0.33,0.0,0.01,0.08,0.02,0.0,0.4,0.2,0.47,1.0,201.0,8.5,78.2,1.0,0.0,0.2,0.23,0
729,730,1.0,51.0,3.0,1.0,2.0,0.0,1.0,4.0,39.8,32.7,11.5,0.5,12.0,3.3,0.0,12.0,1.8,25.0,768.6,10.4,2.6,84.5,3.2,0.16,0.08,0.035,0.16,0.05,0.0,0.0,0.25,0.32,0.0,32.0,2.0,7.3,1.0,0.0,0.665,0.45,0
730,731,0.5,36.0,3.0,0.0,4.0,1.0,0.0,24.5,163.7,25.0,14.9,0.0,8.0,4.2,0.0,2.0,2.2,54.0,1556.6,12.5,5.8,120.0,2.1,0.33,0.0,0.02,0.05,0.02,0.0,0.66,0.0,0.12,0.0,9.0,1.0,4.9,0.0,2.0,0.88,0.85,0
731,732,1.0,50.0,4.0,1.0,2.0,0.0,1.0,3.0,49.2,35.3,16.4,0.0,1.0,0.9,0.0,4.5,1.4,7.0,513.0,8.35,3.8,96.0,1.4,0.57,0.5,0.07,0.42,0.09,0.0,1.0,0.33,0.42,0.0,12.5,1.0,0.9,0.0,2.0,1.0,0.62,0
732,733,0.0,46.0,3.0,0.5,3.0,1.0,0.0,7.0,100.0,24.8,14.2,0.0,26.0,17.6,1.0,1.0,1.8,9.0,713.9,27.1,9.9,40.0,2.0,0.22,0.0,0.08,0.77,0.14,0.0,0.42,0.0,0.11,0.0,39.0,3.0,24.8,0.0,1.0,0.66,0.7,0
733,734,1.0,64.0,3.5,2.0,2.0,0.0,1.0,4.0,48.4,12.7,12.1,0.0,9.0,3.6,0.0,2.0,1.1,6.0,197.4,5.3,6.3,26.0,1.7,0.25,0.5,0.3,1.0,0.24,0.0,0.25,0.0,0.25,0.0,9.0,1.0,3.6,0.5,0.0,1.0,1.0,0
734,735,0.0,35.0,4.0,1.0,4.0,1.0,0.0,10.0,161.2,12.6,16.1,0.0,11.0,8.3,0.0,4.0,1.9,8.0,322.85,7.2,7.5,24.0,2.6,0.0,0.0,0.36,1.0,0.45,0.0,0.3,0.4,0.195,0.0,11.0,1.0,19.5,0.0,0.0,1.0,1.0,0
735,736,1.0,51.0,2.0,1.0,1.0,0.0,1.0,2.0,45.8,13.0,22.9,0.0,4.0,0.6,0.0,5.0,1.6,14.0,1091.8,10.4,8.3,78.0,2.5,0.5,0.2,0.01,0.575,0.04,0.0,0.5,0.5,0.08,0.0,4.0,1.0,0.6,0.0,0.0,1.0,1.0,0
736,737,1.0,49.0,3.0,0.5,2.0,0.0,0.0,2.0,32.7,15.0,16.3,0.0,37.0,38.9,0.0,1.0,1.1,3.0,242.0,14.5,12.1,17.0,4.0,0.0,0.0,0.105,0.66,0.13,0.0,0.875,1.0,0.495,0.0,42.5,1.0,38.9,0.0,0.0,1.0,1.0,0
737,738,0.0,50.0,3.0,0.0,1.5,0.0,0.0,10.0,158.15,13.7,16.3,0.0,8.0,8.3,0.0,7.0,2.3,23.0,1485.8,9.0,15.6,41.0,1.5,0.6,0.0,0.01,0.17,0.04,0.0,0.5,1.0,0.52,0.0,8.0,1.0,4.55,0.0,1.0,1.0,1.0,0
738,739,0.0,36.0,3.0,0.0,4.0,1.0,0.0,5.0,64.8,22.4,12.9,0.0,8.0,3.7,1.0,4.0,2.2,51.0,1483.1,12.5,5.8,113.0,2.1,0.33,0.0,0.03,0.09,0.04,0.0,0.4,0.0,0.11,0.0,8.0,1.0,3.7,0.0,0.0,0.635,1.0,0
739,740,1.0,59.0,2.0,1.0,1.0,0.0,0.0,5.0,33.9,10.4,6.7,0.0,6.0,2.3,1.0,1.0,1.4,4.0,116.4,8.8,4.2,25.0,2.7,0.285,0.0,0.16,1.0,0.22,0.0,0.2,0.2,0.75,0.0,71.0,5.0,30.1,1.0,0.0,0.08,0.07,0
740,741,0.5,37.0,4.0,0.0,4.0,1.0,0.0,5.0,66.5,10.8,13.3,0.0,5.0,3.7,1.0,1.0,1.4,8.0,306.7,8.15,3.8,57.0,2.95,0.25,0.0,0.09,0.62,0.21,0.0,0.4,0.0,0.5,0.0,5.0,1.0,3.7,1.0,1.5,1.0,1.0,0
741,742,0.5,51.0,6.0,1.0,4.0,0.0,0.0,4.0,52.8,24.5,13.2,0.0,7.0,12.35,1.0,3.0,1.5,20.0,410.9,10.6,2.2,120.0,3.25,0.3,0.0,0.05,0.2,0.12,0.0,0.75,0.25,0.2,0.0,8.0,2.5,7.2,0.0,0.0,0.87,0.91,0
742,743,0.0,59.0,2.0,0.0,3.0,0.0,0.0,5.0,67.3,23.4,13.4,0.0,10.0,3.1,1.0,2.0,1.4,20.0,996.1,8.7,5.4,122.0,3.0,0.25,0.0,0.01,0.25,0.06,0.0,0.4,0.33,0.3,0.0,10.0,1.0,3.1,1.0,0.0,1.0,1.0,0
743,744,1.0,48.0,2.0,0.0,3.0,1.0,0.0,6.0,81.9,25.1,8.4,0.0,11.5,0.2,0.0,0.0,1.2,5.0,305.4,10.8,5.5,43.0,1.2,0.8,0.0,0.25,1.0,0.26,0.0,0.83,0.135,0.75,0.0,1.0,1.0,0.2,0.0,2.0,1.0,1.0,0
744,745,0.0,36.0,4.0,1.0,4.0,1.0,0.5,11.5,135.0,20.5,19.2,0.0,2.0,0.1,0.0,2.0,1.8,52.5,194.7,10.7,7.2,15.0,2.5,0.0,1.0,0.49,1.0,0.69,0.0,0.85,0.475,0.5,0.0,2.0,1.0,0.1,0.0,2.0,1.0,1.0,0
745,746,0.0,57.0,5.0,1.0,2.0,0.0,0.0,5.0,70.5,64.0,14.1,0.0,50.0,11.5,1.0,1.0,1.7,4.0,51.6,18.5,7.3,4.0,1.2,0.75,0.0,1.0,1.0,1.0,0.2,0.4,0.2,0.0,0.0,50.0,1.0,11.5,0.0,0.0,1.0,1.0,0
746,747,1.0,51.0,3.0,0.0,4.0,0.0,0.0,2.0,11.9,17.0,5.9,0.0,39.0,9.5,1.0,0.0,1.7,7.5,283.8,16.0,4.2,38.0,1.5,0.5,0.0,0.03,0.33,0.04,0.0,0.375,0.5,0.66,0.0,24.0,1.0,9.5,1.0,0.5,1.0,1.0,0
