,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
645,1.0,37.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,0.0,0.0,1.2,4.0,115.4,8.1,,30.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,1.0,6.5,,2.0,1.0,1.0,0
646,1.0,48.0,2.0,,4.0,1.0,0.0,11.0,105.3,12.5,9.5,0.0,3.0,,1.0,4.0,1.5,8.0,762.1,12.6,5.2,95.0,8.0,0.0,0.0,0.07,1.0,0.13,,,0.0,0.5,0.0,4.0,,3.1,1.0,,0.75,0.74,0
647,0.0,36.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,27.3,0.0,5.0,2.1,58.0,1671.8,12.0,5.6,136.0,2.1,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,46.0,1.0,27.3,,,1.0,1.0,0
648,1.0,38.0,3.0,1.0,4.0,1.0,0.0,2.0,3.0,3.5,1.5,,1.0,0.1,0.0,1.0,1.4,8.0,,12.3,8.3,14.0,,0.5,0.0,0.02,0.25,0.01,0.5,0.5,0.5,,0.0,1.0,1.0,,0.0,,1.0,1.0,0
649,1.0,47.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.1,0.0,0.0,1.2,4.0,190.1,9.6,4.4,34.0,2.0,0.25,,0.0,0.0,,0.0,1.0,0.0,0.25,0.0,3.0,1.0,4.1,1.0,,1.0,1.0,0
650,0.0,48.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.4,,0.0,2.6,71.0,733.8,10.5,2.3,120.0,1.6,0.53,0.0,,0.0,0.0,0.0,,0.0,0.16,0.0,5.0,1.0,0.4,0.0,,1.0,1.0,0
651,1.0,48.0,0.0,1.0,1.0,0.0,0.0,3.0,17.6,8.6,5.8,0.0,16.0,10.7,0.0,5.0,1.6,12.0,651.6,,6.3,63.0,2.0,0.25,0.0,,0.25,0.02,0.33,,0.33,,,,1.0,10.7,0.0,1.0,1.0,1.0,0
652,1.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,0.0,5.0,1.4,8.0,504.3,10.4,6.2,55.0,2.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,0.87,,3.0,2.0,1.7,0.0,0.0,0.66,0.94,0
653,1.0,77.0,2.0,0.0,2.0,0.0,0.0,9.0,93.8,15.3,10.4,1.0,24.0,21.7,1.0,,1.8,6.0,156.9,9.9,7.8,11.0,1.6,0.5,0.0,,1.0,0.59,0.0,0.44,0.11,0.0,1.0,27.0,2.0,23.4,0.0,0.0,0.88,0.92,0
654,1.0,44.0,3.0,1.0,,0.0,2.0,12.0,39.5,12.5,3.2,0.0,3.0,0.2,0.0,1.0,4.6,24.0,977.1,24.3,6.1,34.0,1.9,0.45,1.0,0.03,0.5,0.04,0.0,0.0,0.08,1.0,0.0,13.0,2.0,,1.0,,0.23,0.09,0
655,1.0,48.0,2.0,0.0,3.0,1.0,0.0,4.0,27.5,14.2,,0.0,22.0,13.7,0.0,0.0,1.1,3.0,244.2,10.1,5.0,43.0,1.3,0.66,0.0,0.11,1.0,0.11,,0.75,0.5,0.66,0.0,22.0,1.0,13.7,1.0,,1.0,1.0,0
656,0.0,38.0,2.0,1.0,4.0,1.0,0.0,5.0,14.8,14.8,2.9,0.0,81.0,18.3,0.0,4.0,1.5,26.0,904.5,11.4,3.1,,2.6,0.46,0.0,0.02,0.19,0.01,0.0,0.2,,,1.0,134.0,10.0,35.0,0.0,0.0,0.6,0.52,0
657,0.0,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.4,0.0,0.0,1.0,,95.7,5.2,2.0,44.0,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,23.0,,5.8,0.0,2.0,0.39,,0
658,0.0,41.0,4.0,1.0,2.0,0.0,0.0,,32.9,12.0,,0.0,91.0,47.0,1.0,6.0,1.5,26.0,1743.6,11.1,5.4,209.0,2.8,0.34,,0.01,0.19,0.01,0.0,0.2,0.2,,0.0,141.0,,68.4,1.0,,0.64,0.68,0
659,1.0,51.0,3.0,2.0,3.0,1.0,0.0,3.0,15.7,12.6,5.2,0.0,29.0,13.6,,16.0,1.4,28.0,944.6,10.6,4.2,152.0,1.3,0.85,0.0,0.01,0.1,0.01,0.0,1.0,,,0.0,29.0,1.0,13.6,0.0,,1.0,1.0,0
660,1.0,53.0,2.0,1.0,1.0,0.0,0.0,2.0,9.6,27.5,4.8,0.0,86.0,14.9,0.0,,1.5,7.0,250.1,14.6,4.6,36.0,3.7,0.14,0.0,0.06,0.28,0.03,0.0,1.0,0.5,,,86.0,,14.9,0.0,,1.0,1.0,0
661,1.0,50.0,3.0,0.0,4.0,0.0,0.0,5.0,52.5,36.8,10.5,0.0,10.0,2.2,1.0,0.0,1.6,3.0,112.6,14.5,3.7,18.0,1.6,0.33,0.0,0.42,1.0,0.46,0.0,0.4,0.4,1.0,0.0,,1.0,2.2,0.0,,1.0,1.0,0
662,0.0,41.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.9,0.0,10.0,1.6,39.0,3425.7,11.6,6.6,323.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,78.0,5.0,,1.0,0.0,0.06,0.09,0
663,1.0,53.0,2.0,1.0,1.0,0.0,0.0,2.0,,27.5,4.8,0.0,74.0,13.2,0.0,5.0,,7.0,250.1,,4.6,36.0,3.7,0.14,0.0,0.06,0.28,0.03,0.0,1.0,0.5,,,74.0,,13.2,0.0,,,1.0,0
664,1.0,51.0,3.0,2.0,3.0,1.0,0.0,3.0,15.7,12.6,5.2,0.0,,9.3,0.0,16.0,1.4,28.0,944.6,10.6,,152.0,1.3,0.85,0.0,0.01,0.1,0.01,0.0,1.0,0.33,,0.0,,1.0,9.3,,,1.0,1.0,0
665,1.0,,4.0,0.0,1.0,0.0,0.0,,,10.2,6.4,0.0,31.0,11.4,1.0,9.0,2.2,59.0,1289.6,10.2,2.8,200.0,2.4,0.33,,,0.08,0.02,0.0,0.4,0.2,,,80.0,5.0,29.9,1.0,0.0,0.38,0.38,0
666,1.0,,2.0,1.0,1.0,0.0,0.0,2.0,9.6,27.5,4.8,0.0,87.0,14.9,0.0,5.0,1.5,7.0,250.1,14.6,4.6,36.0,3.7,0.14,0.0,0.06,0.28,0.03,0.0,1.0,0.5,0.14,0.0,87.0,1.0,14.9,,2.0,1.0,1.0,0
667,0.0,43.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,3.0,2.5,0.0,1.0,1.4,6.0,141.0,8.3,5.4,,1.5,0.66,0.0,0.0,0.0,0.0,,1.0,1.0,0.83,0.0,3.0,,2.5,0.0,0.0,1.0,1.0,0
668,,50.0,4.0,1.0,2.0,0.0,,2.0,18.5,23.5,9.2,0.0,15.0,11.5,0.0,2.0,,6.0,451.2,10.2,,85.0,1.5,0.5,0.5,0.03,,0.04,0.0,1.0,0.5,0.5,0.0,15.0,1.0,11.5,,0.0,1.0,1.0,0
669,,38.0,3.0,1.0,2.0,0.0,0.0,,49.2,27.4,,0.0,6.0,1.3,1.0,4.0,1.8,22.0,1166.8,11.5,3.5,185.0,2.7,0.27,0.0,,0.22,0.04,0.2,0.2,0.4,0.86,0.0,7.0,2.0,1.4,0.0,,0.85,0.92,0
670,,48.0,4.0,1.0,1.0,,0.0,10.0,165.3,25.4,16.5,0.0,11.0,10.8,0.0,5.0,3.2,28.0,871.8,11.3,7.0,38.0,1.7,0.39,0.0,,0.35,,0.1,0.3,0.3,1.0,0.0,15.0,2.0,14.2,1.0,0.0,0.73,0.76,0
671,1.0,38.0,3.0,1.0,2.0,0.0,0.0,,,13.0,6.9,0.0,46.0,13.0,0.0,4.0,1.7,20.0,1027.2,11.1,3.2,176.0,2.8,0.25,0.0,,0.1,0.01,0.0,0.5,0.0,,0.0,97.0,3.0,18.5,1.0,,0.47,0.7,0
672,1.0,49.0,3.0,1.0,2.0,0.0,0.0,2.0,32.7,15.0,16.3,0.0,13.0,19.4,0.0,1.0,1.1,3.0,242.0,,12.1,17.0,4.0,0.0,0.0,0.1,0.66,0.13,0.0,1.0,,,0.0,13.0,,19.4,0.0,0.0,1.0,1.0,0
673,1.0,29.0,6.0,1.0,2.0,0.0,1.0,6.0,27.2,21.5,4.5,,2.0,0.1,1.0,3.0,1.2,10.0,581.9,21.5,3.2,148.0,6.1,0.0,0.33,0.03,0.6,0.04,,0.33,0.16,0.2,0.0,101.0,6.0,18.4,1.0,0.0,0.01,0.0,0
674,0.0,54.0,,1.0,2.0,0.0,0.0,2.0,12.8,13.5,6.4,0.0,19.0,,0.0,2.0,1.8,13.0,351.8,9.7,6.7,28.0,1.4,0.69,0.0,0.05,,0.03,0.0,1.0,0.5,0.07,0.0,22.0,2.0,9.9,0.0,,0.86,0.89,0
675,1.0,38.0,3.0,1.0,2.0,0.0,0.0,,38.0,34.0,12.6,,5.0,2.7,0.0,4.0,1.7,21.0,,11.2,3.3,184.0,,0.23,0.0,0.02,,,0.0,0.33,0.33,0.85,0.0,5.0,1.0,2.7,1.0,,1.0,1.0,0
676,1.0,55.0,,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.0,,0.0,,2.2,12.0,931.5,9.0,8.4,48.0,1.7,0.58,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,16.0,1.0,29.5,0.0,2.0,1.0,,0
677,1.0,42.0,3.0,1.0,1.0,0.0,0.0,,39.1,7.4,3.9,,14.0,4.6,1.0,5.0,2.0,14.0,,11.3,5.9,45.0,2.5,0.35,0.0,0.06,0.71,0.06,0.0,0.0,0.2,0.07,1.0,58.0,4.0,21.5,0.0,,0.24,0.21,0
678,1.0,38.0,3.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,19.0,,0.0,0.0,1.4,,481.3,14.5,7.8,,1.3,0.77,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,19.0,1.0,7.5,,,1.0,1.0,0
679,1.0,51.0,6.0,1.0,4.0,0.0,0.0,3.0,24.8,8.3,8.2,0.0,31.0,11.5,0.0,6.0,1.7,36.0,886.4,9.9,2.6,196.0,3.0,0.3,0.0,0.0,0.08,0.02,,1.0,0.33,0.13,0.0,31.0,1.0,11.5,1.0,0.0,1.0,1.0,0
680,0.0,49.0,4.0,1.0,2.0,0.0,0.0,3.0,,4.3,3.4,0.0,7.0,2.8,0.0,1.0,1.6,8.0,158.0,9.4,4.0,23.0,1.8,0.62,0.0,0.03,,0.06,0.0,0.0,1.0,0.0,0.0,14.0,,9.1,0.0,,0.5,0.3,0
681,,39.0,,1.0,1.0,,0.0,5.0,11.5,6.0,2.3,0.0,14.0,,1.0,5.0,1.3,18.0,513.3,6.3,2.5,152.0,4.1,0.11,0.0,0.02,0.27,0.02,0.0,0.0,0.2,,0.0,14.0,1.0,,0.0,,,1.0,0
682,1.0,51.0,2.0,1.0,1.0,0.0,0.0,14.0,111.5,16.6,,0.0,38.0,10.4,0.0,0.0,1.9,30.0,761.1,6.7,2.9,132.0,3.1,0.5,0.0,0.13,0.46,,0.07,0.5,0.07,0.33,0.0,38.0,1.0,10.4,0.0,,1.0,1.0,0
683,1.0,58.0,,1.0,2.0,0.0,0.0,,4.5,4.0,2.2,1.0,,40.1,0.0,0.0,3.5,41.0,1126.8,,12.2,26.0,1.0,0.95,0.0,0.0,0.04,0.0,0.0,0.5,0.0,0.07,1.0,48.0,2.0,46.1,0.0,2.0,0.81,0.86,0
684,0.0,50.0,3.0,1.0,3.0,1.0,0.0,3.0,25.3,10.6,8.4,,3.0,1.7,0.0,,,27.0,715.4,12.1,7.7,28.0,1.7,0.51,0.0,0.02,0.11,0.03,0.0,,0.0,0.11,0.0,3.0,,1.7,,,,1.0,0
685,0.0,43.0,3.0,1.0,4.0,1.0,1.0,6.0,,14.3,11.0,,15.0,3.2,0.0,0.0,1.0,1.0,55.6,25.4,7.9,7.0,3.0,0.0,1.0,,,1.0,0.0,0.16,0.16,0.0,0.0,15.0,1.0,,0.0,,1.0,1.0,0
686,1.0,55.0,5.0,1.0,2.0,0.0,0.0,,143.8,14.0,17.9,0.0,4.0,4.0,1.0,3.0,2.2,10.0,,8.8,8.1,37.0,1.7,0.7,0.0,0.15,0.8,0.21,,0.62,0.12,,0.0,20.0,1.0,23.9,0.0,2.0,0.2,,0
687,1.0,40.0,5.0,2.0,2.0,0.0,0.0,3.0,22.8,20.3,7.6,0.0,8.0,3.1,,1.0,2.0,13.0,554.6,12.6,7.5,,2.0,,,0.06,0.23,0.04,0.0,0.0,0.0,0.23,0.0,,5.0,21.9,1.0,,0.18,,0
688,,,4.0,1.0,4.0,1.0,0.0,2.0,20.6,5.0,10.3,0.0,7.0,7.9,0.0,,1.3,3.0,152.2,,10.1,11.0,2.0,0.0,0.0,,0.66,0.13,0.0,0.0,0.5,0.0,0.0,12.0,2.0,11.6,0.0,,0.58,0.68,0
689,0.0,54.0,3.0,1.0,2.0,0.0,,3.0,56.1,,18.7,0.0,39.0,,0.0,2.0,1.8,19.0,586.7,10.1,6.3,,1.4,0.63,0.0,,0.15,0.09,0.0,,0.33,,,39.0,1.0,13.0,0.0,,1.0,1.0,0
690,1.0,44.0,3.0,,,0.0,2.0,14.0,,11.7,3.2,0.0,4.0,3.6,1.0,0.0,2.6,7.0,307.3,22.1,,22.0,2.1,0.42,1.0,0.12,1.0,0.14,0.0,0.07,0.07,1.0,0.0,4.0,1.0,,1.0,2.0,1.0,,0
691,0.0,40.0,4.0,,4.0,,6.0,10.0,202.9,25.7,20.2,1.0,54.0,51.4,1.0,1.0,1.2,2.0,173.1,19.6,11.5,12.0,3.5,0.0,1.0,0.87,1.0,1.0,0.0,0.7,0.5,0.5,1.0,57.0,2.0,51.7,1.0,2.0,0.94,0.99,0
692,0.0,59.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,5.0,2.3,13.0,471.0,15.6,9.6,21.0,1.3,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,2.0,2.0,3.1,0.0,,0.5,,0
693,0.0,45.0,3.0,,2.0,0.0,0.0,9.0,22.8,4.0,2.5,0.0,4.0,1.1,1.0,,1.2,3.0,132.5,9.2,3.5,30.0,3.3,,0.0,,1.0,0.17,0.0,0.22,0.11,0.33,0.0,4.0,1.0,,0.0,0.0,1.0,1.0,0
694,1.0,61.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,0.0,0.0,6.4,130.0,4852.8,16.8,12.3,61.0,1.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13,1.0,109.0,3.0,62.2,1.0,,0.2,0.29,0
695,0.0,35.0,4.0,1.0,4.0,1.0,0.0,14.0,258.3,15.3,18.4,1.0,10.0,6.5,1.0,7.0,2.3,12.0,511.4,8.8,8.6,25.0,2.3,0.08,0.0,0.41,1.0,0.5,0.0,0.35,0.5,0.0,1.0,10.0,1.0,6.5,0.0,0.0,1.0,1.0,0
696,1.0,,2.0,0.0,3.0,1.0,0.0,9.0,156.8,34.0,17.4,0.0,3.0,1.3,0.0,0.0,1.6,12.0,450.0,11.0,,48.0,1.1,0.83,0.0,0.35,0.75,0.34,0.11,0.77,0.55,,0.0,3.0,1.0,1.3,,,1.0,1.0,0
697,0.0,,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,,2.0,13.0,820.8,17.2,9.3,42.0,3.3,0.3,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,8.0,1.0,1.7,1.0,2.0,1.0,1.0,0
698,0.0,47.0,,2.0,1.0,,,2.0,9.4,16.0,4.7,0.0,3.0,0.1,,14.0,1.6,24.0,1110.2,9.7,4.8,141.0,3.6,0.2,0.0,0.01,0.08,0.0,0.5,,0.5,,,139.0,8.0,41.0,,0.0,0.02,0.0,0
699,1.0,28.0,2.0,1.0,1.0,0.0,0.0,6.0,26.5,8.8,4.4,0.0,12.0,3.1,,2.0,1.2,6.0,173.6,12.1,3.5,38.0,1.8,0.66,0.0,0.08,1.0,0.15,0.0,0.66,0.33,,0.0,12.0,1.0,3.1,0.0,,1.0,1.0,0
700,0.0,56.0,4.0,1.0,2.0,0.0,1.0,4.0,30.7,12.7,7.6,0.0,1.0,0.3,0.0,0.0,0.8,1.0,,9.8,5.6,6.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,21.9,0.0,0.0,0.03,0.01,0
701,0.0,47.0,3.0,,1.0,0.0,0.0,,9.4,16.0,4.7,,69.0,13.1,0.0,14.0,1.6,24.0,1110.2,9.7,4.8,141.0,3.6,0.2,0.0,0.01,0.08,0.0,0.5,0.5,0.5,,1.0,205.0,8.0,54.0,1.0,0.0,0.33,0.24,0
702,0.0,40.0,4.0,,4.0,1.0,6.0,10.0,202.9,25.7,20.2,,,111.0,,1.0,1.2,2.0,,19.6,,,3.5,0.0,1.0,0.87,1.0,1.0,0.0,0.7,,,1.0,154.0,9.0,129.5,1.0,,0.85,0.85,0
703,1.0,58.0,4.0,1.0,2.0,0.0,1.0,3.0,26.2,11.0,8.7,1.0,22.0,,0.0,18.0,1.9,38.0,1244.0,8.4,4.7,134.0,2.5,0.28,0.05,,0.07,0.02,0.0,0.66,0.33,,1.0,22.0,1.0,11.0,0.0,,1.0,1.0,0
704,1.0,61.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.3,0.0,0.0,6.4,130.0,4852.8,16.8,12.3,61.0,1.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,104.0,3.0,58.5,1.0,,0.16,0.24,0
705,1.0,42.0,5.0,1.0,2.0,0.0,,3.0,11.2,5.3,3.7,0.0,2.0,0.1,,2.0,1.3,10.0,409.3,10.7,4.9,63.0,1.6,0.6,0.0,0.01,,0.02,0.0,0.66,0.33,,0.0,2.0,1.0,0.1,0.0,,1.0,,0
706,0.0,28.0,3.0,1.0,2.0,0.0,1.0,13.0,46.4,14.3,,0.0,1.0,0.0,0.0,4.0,1.6,17.0,230.9,9.4,2.9,48.0,,0.52,0.25,0.25,0.76,0.2,0.38,0.23,0.07,0.11,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
707,1.0,48.0,5.0,1.0,2.0,0.0,0.0,4.0,12.9,9.5,3.2,0.0,40.0,15.6,0.0,4.0,1.2,16.0,1010.4,9.4,3.4,224.0,4.3,,0.0,0.01,0.25,0.01,0.0,0.0,0.0,0.31,0.0,42.0,2.0,16.2,1.0,0.0,0.95,,0
708,1.0,50.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,,0.0,0.0,1.0,1.0,,10.0,,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,1.0,17.8,0.0,2.0,1.0,1.0,0
709,1.0,28.0,3.0,1.0,2.0,0.0,1.0,10.0,45.8,17.5,4.5,0.0,8.0,1.2,1.0,4.0,1.5,18.0,694.4,9.5,2.6,170.0,2.6,0.33,0.25,0.07,0.55,0.06,,0.1,0.2,,0.0,8.0,1.0,1.2,,0.0,1.0,1.0,0
710,1.0,34.0,3.0,1.0,4.0,,,9.0,74.1,12.8,,0.0,2.0,0.3,0.0,,1.9,10.0,329.6,,,55.0,3.4,0.2,,0.19,0.9,0.22,0.0,0.66,0.22,1.0,,,2.0,6.9,1.0,,0.14,0.04,0
711,0.0,25.0,4.0,,,0.0,0.0,,3.2,6.6,1.0,0.0,3.0,0.7,1.0,1.0,1.1,10.0,151.6,7.4,2.0,62.0,,0.3,0.0,0.03,0.3,,0.33,0.33,0.33,,,3.0,1.0,0.7,0.0,1.0,1.0,1.0,0
712,0.0,40.0,4.0,2.0,4.0,1.0,,10.0,202.9,25.7,20.2,,70.0,73.3,1.0,1.0,1.2,2.0,173.1,19.6,11.5,12.0,3.5,0.0,1.0,0.87,1.0,1.0,0.0,0.7,0.5,,1.0,73.0,2.0,73.7,1.0,2.0,0.95,0.99,0
713,0.0,41.0,4.0,0.0,4.0,0.0,0.0,3.0,4.7,6.6,1.5,0.0,,,,6.0,1.3,19.0,626.4,6.3,2.9,159.0,3.4,0.05,0.0,0.01,0.15,,0.0,0.33,0.0,,0.0,5.0,,1.2,0.0,,1.0,1.0,0
714,0.0,63.0,,0.0,2.0,0.0,0.0,3.0,12.1,,4.0,0.0,7.0,4.6,0.0,0.0,1.5,,,7.9,4.8,69.0,2.6,,0.0,,0.37,0.02,0.0,0.0,0.0,,0.0,7.0,1.0,,1.0,0.0,1.0,1.0,0
715,0.0,38.0,5.0,0.0,,0.0,0.0,,8.0,9.0,2.6,0.0,5.0,0.7,0.0,1.0,1.3,8.0,78.3,6.9,1.7,34.0,3.5,,0.0,0.08,0.37,0.1,0.66,,0.0,0.12,0.0,5.0,1.0,0.7,1.0,,1.0,1.0,0
716,0.0,43.0,3.0,1.0,4.0,,,9.0,79.5,14.8,8.8,0.0,9.0,4.0,0.0,0.0,2.5,4.0,195.7,18.4,6.5,12.0,2.7,0.0,1.0,0.24,1.0,0.4,0.0,0.22,0.11,0.0,0.0,13.0,,7.2,0.0,,0.69,0.55,0
717,1.0,44.0,5.0,1.0,3.0,1.0,0.0,5.0,49.8,16.0,9.9,0.0,16.0,6.2,0.0,2.0,,3.0,414.0,12.5,7.8,48.0,6.3,0.0,0.0,0.11,1.0,0.12,0.0,0.4,0.4,1.0,0.0,48.0,5.0,,1.0,,0.33,0.28,0
718,,38.0,2.0,,4.0,,0.0,3.0,12.2,20.0,4.0,0.0,6.0,0.8,0.0,0.0,6.1,55.0,1444.7,11.7,10.1,,1.0,0.96,0.0,0.03,,0.0,0.0,0.33,0.33,,0.0,6.0,1.0,0.8,0.0,0.0,1.0,1.0,0
719,1.0,,,0.0,4.0,0.0,0.0,3.0,24.0,30.0,8.0,0.0,10.0,3.7,1.0,0.0,1.4,2.0,,9.8,2.5,14.0,2.0,0.0,,0.45,1.0,0.47,,0.33,0.33,,0.0,10.0,1.0,3.7,,0.0,1.0,1.0,0
720,1.0,44.0,3.0,1.0,1.0,0.0,1.0,3.0,10.9,15.3,3.6,0.0,8.0,1.8,,,4.9,28.0,1110.7,24.6,6.2,36.0,1.9,0.42,1.0,,0.1,0.0,0.0,0.0,0.0,,,33.0,,14.4,1.0,0.0,0.24,0.12,0
721,1.0,42.0,3.0,,1.0,0.0,0.0,9.0,35.2,6.8,3.9,0.0,11.0,4.7,1.0,5.0,,13.0,430.4,11.0,5.5,34.0,2.6,,0.0,0.07,0.69,0.08,0.0,0.0,0.11,,0.0,15.0,2.0,8.3,0.0,,0.73,0.56,0
722,1.0,50.0,,0.0,4.0,0.0,,4.0,28.9,28.7,7.2,0.0,14.0,5.0,1.0,0.0,1.7,7.0,367.7,,4.1,49.0,1.4,0.57,0.0,0.08,0.57,0.07,0.0,0.5,0.25,0.71,0.0,14.0,1.0,5.0,1.0,2.0,1.0,1.0,0
723,0.0,63.0,2.0,0.0,2.0,0.0,0.0,5.0,20.8,9.6,,0.0,3.0,4.3,0.0,0.0,1.3,5.0,,7.8,,51.0,2.4,0.6,0.0,,1.0,0.07,0.0,0.0,0.0,,0.0,5.0,2.0,5.5,1.0,,0.6,,0
724,1.0,50.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,,0.0,0.0,1.9,4.0,183.8,,4.7,20.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,1.0,4.7,0.0,2.0,1.0,1.0,0
725,,48.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.7,0.0,0.0,1.0,1.0,34.0,19.7,8.5,4.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,14.0,1.0,9.7,1.0,,1.0,1.0,0
726,1.0,35.0,4.0,1.0,3.0,1.0,0.0,6.0,75.6,53.1,12.6,0.0,23.0,6.0,0.0,6.0,1.8,97.0,3015.4,16.0,3.1,530.0,2.1,0.45,0.0,0.02,0.06,0.02,0.0,0.5,0.33,,0.0,30.0,3.0,6.9,1.0,0.0,0.76,0.86,0
727,0.0,36.0,2.0,2.0,1.0,0.0,0.0,10.0,58.2,7.5,5.8,0.0,8.0,4.0,0.0,0.0,1.0,1.0,16.7,4.6,2.0,,2.0,,0.0,1.0,1.0,1.0,0.1,,0.3,,0.0,8.0,1.0,,0.0,,1.0,,0
728,1.0,38.0,4.0,0.0,1.0,0.0,0.0,5.0,32.2,10.2,6.4,0.0,41.0,18.4,1.0,9.0,2.2,59.0,1289.6,10.2,2.8,200.0,2.4,0.33,0.0,0.01,0.08,0.02,0.0,0.4,0.2,0.47,1.0,201.0,,78.2,1.0,,0.2,0.23,0
729,1.0,51.0,3.0,1.0,2.0,0.0,1.0,4.0,39.8,32.7,,,12.0,3.3,0.0,12.0,1.8,25.0,768.6,10.4,2.6,,3.2,0.16,0.08,,0.16,0.05,0.0,0.0,0.25,0.32,0.0,32.0,2.0,7.3,1.0,,,0.45,0
730,,36.0,3.0,0.0,4.0,1.0,0.0,,,25.0,14.9,0.0,8.0,4.2,0.0,,2.2,54.0,1556.6,12.5,5.8,120.0,2.1,0.33,0.0,0.02,0.05,0.02,0.0,0.66,0.0,0.12,0.0,9.0,,4.9,0.0,2.0,0.88,0.85,0
731,1.0,50.0,4.0,1.0,2.0,0.0,1.0,3.0,49.2,35.3,16.4,0.0,1.0,0.9,0.0,,1.4,7.0,513.0,,3.8,96.0,1.4,0.57,0.5,0.07,0.42,0.09,0.0,1.0,0.33,0.42,0.0,,1.0,0.9,0.0,2.0,1.0,,0
732,0.0,46.0,3.0,,3.0,,0.0,7.0,100.0,24.8,14.2,0.0,26.0,17.6,,1.0,1.8,9.0,713.9,27.1,9.9,40.0,2.0,0.22,0.0,0.08,0.77,0.14,0.0,0.42,0.0,0.11,0.0,39.0,3.0,24.8,0.0,,0.66,0.7,0
733,1.0,64.0,,2.0,2.0,0.0,1.0,4.0,48.4,12.7,12.1,0.0,9.0,3.6,0.0,2.0,1.1,,197.4,5.3,6.3,26.0,1.7,0.25,0.5,0.3,1.0,0.24,0.0,0.25,0.0,0.25,0.0,9.0,1.0,3.6,,,1.0,1.0,0
734,0.0,35.0,4.0,1.0,4.0,1.0,0.0,10.0,161.2,12.6,16.1,0.0,11.0,8.3,0.0,4.0,1.9,8.0,,7.2,7.5,24.0,2.6,0.0,0.0,0.36,1.0,0.45,0.0,0.3,0.4,,0.0,11.0,1.0,,0.0,,1.0,1.0,0
735,1.0,,2.0,1.0,1.0,0.0,1.0,2.0,45.8,13.0,22.9,0.0,4.0,0.6,0.0,5.0,1.6,14.0,1091.8,10.4,8.3,78.0,2.5,0.5,0.2,0.01,,0.04,0.0,0.5,0.5,,0.0,4.0,1.0,0.6,0.0,0.0,1.0,1.0,0
736,,49.0,3.0,,2.0,0.0,0.0,2.0,32.7,15.0,16.3,0.0,37.0,38.9,0.0,1.0,1.1,3.0,242.0,14.5,12.1,17.0,4.0,0.0,0.0,,0.66,0.13,0.0,,1.0,,0.0,,1.0,38.9,0.0,,1.0,1.0,0
